Start_Index,Act_No,Title,Date_of_Royal_Assent,Publication_Date,Date_of_Commencement,PDF_URL
500,347,HOUSES OF PARLIAMENT (PRIVILEGES AND POWERS) ACT 1952,23/05/1952,29/09/1952,29/05/1952,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Akta Ibu.pdf
500,346,WILLS ACT 1959,04/01/1960,04/01/1960,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Warta Asal.pdf
500,345,CRIMINAL JUSTICE ACT 1953,25/04/1953,30/04/1953,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Ordinance No. 14 Tahun 1953-Akta Ibu.pdf
500,344,POLICE ACT 1967,01/09/1988,29/09/1988,29/08/1967,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/356_BI/ACT 344 POLICE 1967_unlocked.pdf
500,343,MALAYSIAN COCOA BOARD (INCORPORATION) ACT 1988,13/08/1988,08/09/1988,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 343.pdf
500,342,PREVENTION AND CONTROL OF INFECTIOUS DISEASES ACT 1988,12/08/1988,08/09/1988,05/05/2021,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 342.pdf
500,341,FIRE SERVICES ACT 1988,11/05/1988,09/06/1988,01/01/1989,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/353_BI/Act 341.pdf
500,340,DANGEROUS DRUGS (FORFEITURE OF PROPERTY) ACT 1988,11/05/1988,09/06/1988,10/06/1988,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 340.pdf
500,339,NATIONAL TRUST FUND ACT 1988,06/02/1988,18/02/1988,19/02/1988,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/ACT 339 thn 1988.pdf
500,338,BROADCASTING ACT 1988,02/06/1988,18/02/1988,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 338 (Repealed).pdf
500,337,FINANCE ACT 1987,17/12/1987,31/12/1987,01/01/1988,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/349_BI/ACT 337.pdf
500,336,MINOR OFFENCES ACT 1955,,,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/No. 3 of 1955.pdf
500,335,SOCIETIES ACT 1966,,08/10/1987,08/10/1987,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act No. 13 of 1966.pdf
500,334,COMMERCIAL VEHICLES LICENSING BOARD ACT 1987,30/08/1987,24/09/1987,31/01/2011,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/ACT 334 (ORIGINAL).pdf
500,333,ROAD TRANSPORT ACT 1987,30/08/1987,24/09/1987,24/06/2024,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/345_BI/ACT 333 - ASAL.pdf
500,332,COPYRIGHT ACT 1987,30/04/1987,21/05/1987,01/12/1987,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/ACT 332 (ORIGINAL).pdf
500,331,DEPOSIT OF LIBRARY MATERIAL ACT 1986,29/12/1986,31/12/1986,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/ACT 331 (ORIGINAL).pdf
500,330,FINANCE (BANKING AND FINANCIAL INSTITUTIONS) ACT 1986,29/12/1986,31/12/1986,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/ACT 330 (ORIGINAL).pdf
500,329,FINANCE (NO. 2) ACT 1986,29/12/1986,31/12/1986,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/ACT 329 (ORIGINAL).pdf
500,328,FINANCE ACT 1986,29/12/1986,31/12/1986,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/340_BI/ACT 328.pdf
500,327,PROMOTION OF INVESTMENTS ACT 1986,07/05/1986,15/05/1986,01/01/1986,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 327.pdf
500,326,PRINTING OF QUR'ANIC TEXTS ACT 1986,07/05/1986,15/05/1986,01/01/1987,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/01.ACT 326 (ORIGINAL).pdf
500,325,KEDAH AND PENANG (ALTERATION OF BOUNDARY) ACT 1985,31/12/1985,09/01/1985,01/06/1986,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Original_Act 325.pdf
500,324,COMMODITIES TRADING ACT 1985,31/12/1985,09/01/1986,01/09/1986,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 324_warta.pdf
500,323,FINANCE (NO. 2) ACT 1985,31/12/1985,09/01/1986,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/335_BI/ACT 323.pdf
500,322,TELECOMMUNICATION SERVICES (SUCCESSOR COMPANY) ACT 1985,06/09/1985,12/09/1985,01/01/1987,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Original_Act 322.pdf
500,321,RUBBER STATUTORY BODIES ACT 1985,06/09/1985,12/09/1985,10/10/1985,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Original_Act 321.pdf
500,320,CONVENTION ON THE RECOGNITION AND ENFORCEMENT OF FOREIGN ARBITRAL AWARDS ACT 1985,22/05/1985,30/05/1985,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 320_warta.pdf
500,319,MALAYSIAN FORESTRY RESEARCH AND DEVELOPMENT BOARD ACT 1985,22/05/1985,30/05/1985,01/10/1985,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Salinan Warta Malaysian Forestry Research and Development Board Act 1985 [Act 319].pdf
500,318,STRATA TITLES ACT 1985,22/05/1985,30/05/1985,25/10/2023,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Original_Act 318.pdf
500,317,FISHERIES ACT 1985,22/05/1985,30/05/1985,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Original _Act 317.pdf
500,316,DANGEROUS DRUGS (SPECIAL PREVENTIVE MEASURES) ACT 1985,22/05/1985,30/05/1985,15/06/1985,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/ACT 316 (WARTA IBU).pdf
500,315,FINANCE ACT 1985,22/05/1985,30/05/1985,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/327_BI/ACT 315.pdf
500,314,WOOD-BASED INDUSTRIES (STATE LEGISLATURES COMPETENCY) ACT 1984,24/12/1984,31/12/1984,01/01/1985,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/ACT 314  (WARTA IBU).pdf
500,313,NATIONAL FORESTRY ACT 1984,24/12/1984,31/12/1984,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/ACT 313 (WARTA IBU).pdf
500,312,TAKAFUL ACT 1984,24/12/1984,31/12/1984,01/01/1985,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/ACT 312 (WARTA IBU).pdf
500,311,EXCLUSIVE ECONOMIC ZONE ACT 1984,24/12/1984,31/12/1984,01/05/1985,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/ACT 311 (WARTA IBU).pdf
500,310,SHARE (LAND BASED COMPANY) TRANSFER TAX ACT 1984,24/12/1984,31/12/1984,,
500,309,FINANCE ACT 1984,24/12/1984,31/12/1984,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/321_BI/ACT 309.pdf
500,308,CHILD CARE CENTRE ACT 1984,04/09/1984,06/09/1984,01/03/1985,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/ACT 308 (WARTA IBU).pdf
500,307,AVIATION OFFENCES ACT 1984,04/09/1984,06/09/1984,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 307 - Original.pdf
500,306,FEDERAL ROADS (PRIVATE MANAGEMENT) ACT 1984,27/06/1984,28/06/1984,29/06/1984,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 306 - Original.pdf
500,305,NATIONAL DEFENCE FUND (DISSOLUTION AND TRANSFER) ACT 1984,27/06/1984,28/06/1984,05/10/1984,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 305 - Original.pdf
500,304,ATOMIC ENERGY LICENSING ACT 1984,27/06/1984,28/06/1984,01/02/1985,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 304 - Original.pdf
500,303,ISLAMIC FAMILY LAW (FEDERAL TERRITORY) ACT 1984,27/06/1984,28/06/1984,29/04/1987,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 303 - Original.pdf
500,302,PETROLEUM (SAFETY MEASURES) ACT 1984,27/06/1984,28/06/1984,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 302 - Original.pdf
500,301,PRINTING PRESSES AND PUBLICATIONS ACT 1984,27/06/1984,27/06/1984,01/09/1984,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 301 - Original.pdf
500,300,DISTRIBUTION ACT 1958,27/06/1984,28/06/1984,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 300 - original.pdf
500,299,BIRTHS AND DEATHS REGISTRATION ACT 1957,12/12/1957,29/12/1983,01/08/1958,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 299 - Original.pdf
500,298,PROTECTED AREAS AND PROTECTED PLACES ACT 1959,,01/02/1960,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Ord. 33 of 1959.pdf
500,297,PREVENTION OF CRIME ACT 1959,,,01/04/1959,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act No. 6 of 1966.pdf
500,296,PUBLIC ORDER (PRESERVATION) ACT 1958,,,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Ord. 46 of 1958.pdf
500,295,MILITARY MANOEUVRES ACT 1983,28/12/1983,29/12/1983,01/10/1984,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 295 asal.pdf
500,294,GOODS VEHICLE LEVY ACT 1983,28/12/1983,29/12/1983,01/01/1984,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 294  asal.pdf
500,293,FINANCE ACT 1983,28/12/1983,29/12/1983,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/305_BI/ACT 293.pdf
500,292,LEMBAGA KEMAJUAN TERNAKAN NEGARA (DISSOLUTION) ACT 1983,28/11/1983,15/12/1983,01/01/1985,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 292 asal.pdf
500,291,PATENTS ACT 1983,28/11/1983,15/12/1983,01-10-1986,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 291.pdf
500,290,MEDICINES (ADVERTISEMENT AND SALE) ACT 1956,31/03/1956,,01-10-1956,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Ord. 10 of 1956.pdf
500,289,COMMON GAMING HOUSES ACT 1953,21/06/1953,25/06/1953,15/01/2002,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 289 Asal Ord 26 y1953.pdf
500,288,LOTTERIES ACT 1952,23/12/1952,,30/12/1952,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 288 Asal Ord. 86 y1952.pdf
500,287,CO-OPERATIVE SOCIETIES ACT 1948,18/08/1983,,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 287 Asal Ord. 33 y1948.pdf
500,286,DEFAMATION ACT 1957,27/06/1957,,,
500,285,LEMBAGA KEMAJUAN WILAYAH JENGKA ACT 1983,11/05/1983,12/05/1983,01/08/1983,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/ACT 285 Asal.pdf
500,284,RAJA-RAJA AND THE YANG DI-PERTUA-YANG DI-PERTUA NEGERI HIGHER STUDIES SCHOLARSHIP FUND ACT 1983,11/05/1983,12/05/1983,13/08/1983,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Akta 285 Asal.pdf
500,283,DRUG DEPENDANTS (TREATMENT AND REHABILITATION) ACT 1983,13/04/1983,14/04/1983,16/04/1983,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/295_BI/ACT 283.pdf
500,282,LEMBAGA KEMAJUAN WILAYAH PULAU PINANG ACT 1983,09/03/1983,10/03/1983,01/06/1983,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/ACT 282 Asal.pdf
500,281,FOOD ACT 1983,09/03/1983,10/03/1983,01/10/1985,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/ACT 281 Asal.pdf
500,280,SECURITIES INDUSTRY ACT 1983,09/03/1983,10/03/1983,,https://lom.agc.gov.my/Akta 280 - Akta ibu.pdf
500,279,PERBADANAN PEMBEKALAN LETRIK SARAWAK ACT 1983,09/03/1983,10/03/1983,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 279 - Teks Bhs Inggeris.pdf
500,278,LEMBAGA LETRIK SABAH ACT 1983,09/03/1983,10/03/1983,01/01/1984,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 278 - Teks Bhs Inggeris.pdf
500,277,ELECTRICAL INSPECTORATE ACT 1983,09/03/1983,10/03/1983,11/03/1983,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 277 - Electrical Inspectorate Act 1983.pdf
500,276,ISLAMIC BANKING ACT 1983,09/03/1983,10/03/1983,07/04/1983,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 276 - Islamic Banking Act 1983.pdf
500,275,GOVERNMENT FUNDING ACT 1983,09/03/1982,10/03/1982,11/03/1983,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 275 - Teks Bahasa Inggeris.pdf
500,274,FINANCE (NO. 2) ACT 1982,30/12/1982,31/12/1982,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/286_BI/ACT 274.pdf
500,273,WORKMEN'S COMPENSATION ACT 1952,,01/07/1982,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/No. 85 of 1952 - The Workmen
500,272,EMPLOYEES PROVIDENT FUND ACT 1951,,01/07/1982,,"https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/No. 21 of 1951 - The Employees Provident Fund Ordinance, 1951 (Akta Ibu).pdf"
500,271,ANTI-CORRUPTION AGENCY ACT 1982,30/04/1982,13/05/1982,14/05/1982,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 271 - Teks Bhs Inggeris.pdf
600,270,ISTANA NEGARA (ROYAL ALLOWANCES) ACT 1982,30/04/1982,13/05/1982,01/07/1982,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 270 - Original.pdf
600,269,CIVIL LIST ACT 1982,30/04/1982,13/05/1982,01/07/1981,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 269 - Original.pdf
600,268,BILLS OF SALE ACT 1950,,15/04/1982,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Bills of Sale Ordinance F.M. Ord. 30 of 1950.pdf
600,267,FEDERAL TERRITORY (PLANNING) ACT 1982,09/03/1982,18/03/1982,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 267 - Original.pdf
600,266,FEDERAL TERRITORY (FINANCIAL ARRANGEMENT) ACT 1982,19/02/1982,22/02/1982,23/02/1982,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 266 - Original.pdf
600,265,EMPLOYMENT ACT 1955,,28/01/1982,,
600,264,FINANCE ACT 1982,23/01/1982,28/01/1982,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/276_BI/ACT 264.pdf
600,263,MARRIED WOMEN AND CHILDREN (MAINTENANCE) ACT 1950,,21/01/1982,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Ord. 36-1950 - Married Women and Children(Maintenance) Ord 1950.pdf
600,262,TRADE UNIONS ACT 1959,,21/01/1982,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Ord. 23-1959 - Trade Unions Ord. 1959.pdf
600,261,MALAYSIAN STANDARD TIME ACT 1981,28/12/1981,29/12/1981,01/01/1982,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 261 - Original.pdf
600,260,HYDROGEN CYANIDE (FUMIGATION) ACT 1953,03/12/1981,03/12/1981,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/272_BI/Act 260.pdf
600,259,INDECENT ADVERTISEMENTS ACT 1953,,03/12/1981,30/04/1953,
600,258,TRUSTEES (INCORPORATION) ACT 1952,,03/12/1981,30/12/1952,
600,257,ADOPTION ACT 1952,,03/12/1981,25/06/1953,
600,256,DEBTORS ACT 1957,,05/11/1981,16/02/1984,
600,255,DISTRESS ACT 1951,,05/11/1981,,
600,254,LIMITATION ACT 1953,,29/10/1981,,
600,253,REGISTRATION OF ADOPTIONS ACT 1952,,27/08/1981,,
600,252,SOCIAL AND WELFARE SERVICES LOTTERIES BOARD ACT 1950-62,11/12/1950,,,
600,251,PLANTERS' LOANS FUND (DISSOLUTION) ACT 1981,17/07/1981,23/07/1981,01/11/1981,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 251- Original.pdf
600,250,FEDERATION LIGHT DUES ACT 1953,25/04/1953,,30/04/1953,
600,249,LEMBAGA KEMAJUAN WILAYAH KEDAH ACT 1981,27/05/1981,28/05/1981,29/05/1981,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Gazette Act 249 (Original).pdf
600,248,INNKEEPERS ACT 1952,23/05/1952,,29/05/1952,
600,247,PUBLIC TRUSTEE ACT 1950,,01/04/1951,,
600,246,PRIVATE EMPLOYMENT AGENCIES ACT 1981,12/02/1981,19/02/1981,01/08/1981,
600,245,STATE GRANTS (MAINTENANCE OF LOCAL AUTHORITIES) ACT 1981,12/02/1981,19/02/1981,01/01/1978,
600,244,PERBADANAN KEMAJUAN FILEM NASIONAL MALAYSIA ACT 1981,12/02/1981,19/02/1981,,
600,243,BINTULU PORT AUTHORITY ACT 1981,04/02/1981,05/02/1981,,
600,242,"VALUERS, APPRAISERS AND ESTATE AGENTS ACT 1981",04/02/1981,05/02/1981,06/02/1981,
600,241,FINANCE ACT 1981,12/01/1981,15/01/1981,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/253_BI/ACT 241.pdf
600,240,STATUTORY BODIES (ACCOUNTS AND ANNUAL REPORTS) ACT 1980,31/07/1980,07/08/1980,08/08/1980,
600,239,STATUTORY AND LOCAL AUTHORITIES PENSIONS ACT 1980,31/07/1980,07/08/1980,01/01/1976,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/251_BI/warta ACT 239.pdf
600,238,PENSIONS ADJUSTMENT ACT 1980,31/07/1980,07/08/1980,01/07/1980,https://lom.agc.gov.my/Akta 238.pdf
600,237,MEMBERS OF PARLIAMENT (REMUNERATION) ACT 1980,31/07/1980,07/08/1980,01/07/1980,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Gazette Act 237.pdf
600,236,TREASURY DEPOSIT RECEIPTS ACT 1952,22/11/1952,,24/11/1952,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/ACT 236.pdf
600,235,CUSTOMS ACT 1967,13/10/1952,,02/11/1967,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 235 original.pdf
600,234,DANGEROUS DRUGS ACT 1952,22/07/1952,24/07/1952,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/246_BI/ACT 234 ASAL.pdf
600,233,LAND AND MINING PLANS AND DOCUMENTS (PHOTOGRAPHIC COPIES) ACT 1950,,,23/05/1950,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/ACT 233 original.pdf
600,232,CHILDREN AND YOUNG PERSONS ACT 1947,22/12/1947,26/06/1980,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 232- Original.pdf
600,231,HIGHWAY AUTHORITY MALAYSIA (INCORPORATION) ACT 1980,09/06/1980,12/06/1980,24/10/1980,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/243_BI/Warta asal Act 231.pdf
600,230,STATE WATER SUPPLY FUND (FINANCIAL AND ACCOUNTING PROCEDURE) ACT 1980,09/06/1980,12/06/1980,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 230- Original.pdf
600,229,COMMODITIES TRADING ACT 1980,09/06/1980,12/06/1980,01/03/1986,
600,228,PENSIONS RE-COMPUTATION ACT 1980,09/06/1980,12/06/1980,01/08/1968,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 228- Original.pdf
600,227,PENSIONS ACT 1980,11/02/1980,28/02/1980,01/01/1976,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/239_BI/Act 227- Original.pdf
600,226,NATIONAL PARKS ACT 1980,11/02/1980,28/02/1980,29/02/1980,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 226- Original.pdf
600,225,MALAYSIAN EXAMINATIONS COUNCIL ACT 1980,28/01/1980,31/01/1980,01/02/1980,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 225- Original.pdf
600,224,FINANCE (ESTATE DUTY) ACT 1980,25/01/1980,20/02/1992,18/10/1979,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 224- Original.pdf
600,223,SPECIAL PENSIONS (RAJA PERMAISURI AGONG) ACT 1979,16/08/1979,23/08/1979,01/04/1979,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 223- Original.pdf
600,222,PERBADANAN KEMAJUAN KRAFTANGAN MALAYSIA ACT 1979,15/08/1979,23/08/1979,01/10/1979,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Salinan Gazette Act 222.pdf
600,221,MALAYSIA CIVIL DEFENCE ACT 1951,08/03/1952,24/03/1952,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/No 38 of 1951.pdf
600,220,WEEKLY HOLIDAYS ACT 1950,08/08/1950,01/10/1951,01/10/1951,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/No 47 of 1950.pdf
600,219,FINANCE (ESTATE DUTY) ACT 1979,19/02/1979,22/02/1979,01/03/1986,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 219 Original.pdf
600,218,PALM OIL RESEARCH AND DEVELOPMENT ACT 1979,19/02/1979,22/02/1979,15/05/1979,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 218 Original.pdf
600,217,DECLARATION OF AN AREA IN THE BINTULU DISTRICT TO BE A FEDERAL PORT ACT 1979,19/02/1979,22/02/1979,15/08/1981,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 217 - Original.pdf
600,216,EMERGENCY (ESSENTIAL POWERS) ACT 1979,20/01/1979,25/01/1979,20/02/1971,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 216 -Original.pdf
600,215,REGISTRATION OF UNITED KINGDOM PATENTS ACT 1951,24/05/1951,01/04/1953,01/04/1953,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/No. 9 of 1951.pdf
600,214,UNITED KINGDOM DESIGNS (PROTECTION) ACT 1949,30/11/1949,01/12/1949,01/12/1949,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/No 54 of 1949.pdf
600,213,DEWAN BAHASA DAN PUSTAKA ACT 1959,,01/08/1959,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/No. 25 of 1959.pdf
600,212,HIRE - PURCHASE ACT 1967,,11/05/1967,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/ori Act 212.pdf
600,211,POST OFFICE ACT 1947,,01/01/1947,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/ori Act 211.pdf
600,210,FISHERIES ACT 1963,,21/01/1963,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/ori Act 210.pdf
600,209,FEES ACT 1951,13/08/1951,23/08/1951,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/ori Act 209.pdf
600,208,TRUSTEE ACT 1949,29/12/1949,26/10/1978,,https://lom.agc.gov.my/Salinan Warta Akta 208.pdf
600,207,EXPLOSIVES ACT 1957,28/07/1978,14/04/1983,,https://lom.agc.gov.my/Salinan Warta Akta Bahan Letupan 1957 [Akta 207].pdf
600,206,ARMS ACT 1960,12/05/1950,26/10/1978,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 206 BI.pdf
600,205,PRESUMPTION OF SURVIVORSHIP ACT 1950,12/05/1950,11/05/1978,,https://lom.agc.gov.my/Salinan Warta Akta Anggapan Kepenakatan 950.pdf
600,204,BILLS OF EXCHANGE ACT 1949,30/12/1949,31/12/1949,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Original Act 204.pdf
600,203,LEMBAGA KEMAJUAN KELANTAN SELATAN ACT 1978,28/02/1978,02/03/1978,01/05/1978,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Salinan warta Act 203.pdf
600,202,BANK KERJASAMA RAKYAT MALAYSIA BERHAD (SPECIAL PROVISIONS) ACT 1978,06/02/1978,09/02/1978,16/02/1978,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/214_BI/ACT 202 - ASAL.pdf
600,201,BETTING AND SWEEPSTAKE DUTIES ACT 1948,,,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 201 Original.pdf
600,200,HOUSE TO HOUSE AND STREET COLLECTIONS ACT 1947,,,19/05/1947,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Akta 200 Original.pdf
600,199,INVESTMENT INCENTIVES ACT 1968,,15/02/1978,,
600,198,PUBLIC AUTHORITIES PROTECTION ACT 1948,,,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 198 Original.pdf
600,197,REGISTRATION OF BUSINESSES ACT 1956,,,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 197 Original.pdf
600,196,TRUSTS (STATE LEGISLATURES COMPETENCY) ACT 1949,,,30/08/1949,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 196 Original.pdf
600,195,WAGES COUNCILS ACT 1947,,17/11/1977,,
600,194,OATHS AND AFFIRMATIONS ACT 1949,30/11/1949,01/12/1949,01/12/1949,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/206_BI/ORD 51 1949.pdf
600,193,NATIONAL EMBLEMS (CONTROL OF DISPLAY) ACT 1949,,,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 193 Original.pdf
600,192,EMERGENCY POWERS (KELANTAN) ACT 1977,09/11/1977,09/11/1977,09/11/1977,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 192 (Original).pdf
600,191,ABDUCTION AND CRIMINAL INTIMIDATION OF WITNESSES ACT 1947,,,10/06/1947,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/No. 26 of 1947 (Original).pdf
600,190,FEDERAL CAPITAL ACT 1960,,,01/04/1961,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/No. 35 of 1960 (Original).pdf
600,189,SECOND-HAND DEALERS ACT 1946,,,01/08/1946,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/No. 21 of 1946 (Original).pdf
600,188,TREASURY BILLS (LOCAL) ACT 1946,,,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/No. 9 of 1946 (Original).pdf
600,187,LOANS (ISLAMIC DEVELOPMENT BANK) ACT 1977,07/09/1977,15/09/1977,16/09/1977,https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act 187 (Original).pdf
