Start_Index,Publication_Date,PU_No,Title,Status,Date_of_Commencement,PDF_URL
3900,2019-05-30,P.U. (B) 299/2019,NOTICE REGARDING THE CERTIFICATION AND INSPECTION OF THE SUPPLEMENTARY ELECTORAL ROLL FOR THE FIRST QUARTER OF THE YEAR 2019 - SELANGOR,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190530_PUB299 SELANGOR.pdf
3900,2019-05-30,P.U. (B) 298/2019,NOTICE REGARDING THE CERTIFICATION AND INSPECTION OF THE SUPPLEMENTARY ELECTORAL ROLL FOR THE FIRST QUARTER OF THE YEAR 2019 - PAHANG,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190530_PUB 298.pdf
3900,2019-05-30,P.U. (B) 297/2019,NOTICE REGARDING THE CERTIFICATION AND INSPECTION OF THE SUPPLEMENTARY ELECTORAL ROLL FOR THE FIRST QUARTER OF THE YEAR 2019 - PERAK,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190530_PUB 297.pdf
3900,2019-05-30,P.U. (B) 296/2019,NOTICE REGARDING THE CERTIFICATION AND INSPECTION OF THE SUPPLEMENTARY ELECTORAL ROLL FOR THE FIRST QUARTER OF THE YEAR 2019 - PULAU PINANG,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190530_PUB296_2019.pdf
3900,2019-05-30,P.U. (B) 295/2019,NOTICE REGARDING THE CERTIFICATION AND INSPECTION OF THE SUPPLEMENTARY ELECTORAL ROLL FOR THE FIRST QUARTER OF THE YEAR 2019 - TERENGGANU,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190530_PUB295 TERENGGANU.pdf
3900,2019-05-30,P.U. (B) 294/2019,NOTICE REGARDING THE CERTIFICATION AND INSPECTION OF THE SUPPLEMENTARY ELECTORAL ROLL FOR THE FIRST QUARTER OF THE YEAR 2019 - KELANTAN,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190530_P.U. (B) 294 - KELANTAN.pdf
3900,2019-05-30,P.U. (B) 293/2019,NOTICE REGARDING THE CERTIFICATION AND INSPECTION OF THE SUPPLEMENTARY ELECTORAL ROLL FOR THE FIRST QUARTER OF THE YEAR 2019 - KEDAH,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190530_P.U. (B) 293 - KEDAH.pdf
3900,2019-05-30,P.U. (B) 292/2019,NOTICE REGARDING THE CERTIFICATION AND INSPECTION OF THE SUPPLEMENTARY ELECTORAL ROLL FOR THE FIRST QUARTER OF THE YEAR 2019 - PERLIS,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190530_P.U. (B) 292 - PERLIS.pdf
3900,2019-05-30,P.U. (B) 291/2019,RESERVATION OF LAND FOR PUBLIC PURPOSE FOR LOT 10000 TOWN PUTRAJAYA,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190530_PUB291.pdf
3900,2019-05-29,P.U. (B) 290/2019,NOTIFICATION OF VALUES OF CRUDE PETROLEUM OIL UNDER SECTION 12,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190529_PUB290.pdf
3900,2019-05-28,P.U. (B) 289/2019,RESERVATION OF LAND FOR PUBLIC PURPOSE FOR LOT 481106 MUKIM KUALA LUMPUR,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190528_PUB289.pdf
3900,2019-05-28,P.U. (B) 288/2019,RESERVATION OF LAND FOR PUBLIC PURPOSE FOR LOT 480919 MUKIM KUALA LUMPUR,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190528_PUB288.pdf
3900,2019-05-28,P.U. (B) 287/2019,RESERVATION OF LAND FOR PUBLIC PURPOSE FOR LOT 80125 MUKIM AMPANG,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190528_PUB287.pdf
3900,2019-05-28,P.U. (B) 286/2019,RESERVATION OF LAND FOR PUBLIC PURPOSE FOR LOT 20082 TOWN KUALA LUMPUR,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190528_PUB286.pdf
3900,2019-05-28,P.U. (B) 285/2019,NOTICE UNDER SUBSECTION 64(4),PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190528_PUB285.pdf
3900,2019-05-28,P.U. (B) 284/2019,APPOINTMENT UNDER SUBSECTION 4(1),PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190528_PUB284.pdf
3900,2019-05-28,P.U. (B) 283/2019,NOTICE OF COMPLETION OF ASSUMPTION OF CONTROL(KOPERASI GIAT MAJU BERHAD),PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190528_PUB283.pdf
3900,2019-05-28,P.U. (B) 282/2019,RESERVATION OF LAND FOR PUBLIC PURPOSE FOR LOT 481523 MUKIM KUALA LUMPUR,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190528_pub 282.pdf
3900,2019-05-28,P.U. (B) 281/2019,RESERVATION OF LAND FOR PUBLIC PURPOSE FOR LOT 480930 MUKIM KUALA LUMPUR,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190528_pub 281.pdf
3900,2019-05-28,P.U. (B) 280/2019,RESERVATION OF LAND FOR PUBLIC PURPOSE FOR LOT 25120 MUKIM SETAPAK,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190528_pub 280.pdf
3900,2019-05-28,P.U. (B) 279/2019,APPOINTMENT OF DEPUTY PUBLIC PROSECUTOR,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190528_pub 279.pdf
3900,2019-05-27,P.U. (B) 278/2019,APPOINTMENT OF CHAIRMAN OF A DIVISION OF THE INDUSTRIAL COURT,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190527_P.U. (B) 278.docx.pdf
3900,2019-05-27,P.U. (B) 277/2019,APPOINTMENT OF MEMBERS OF THE MAJLIS AGAMA ISLAM WILAYAH PERSEKUTUAN,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190527_PUB277.docx.pdf
3900,2019-05-27,P.U. (B) 276/2019,APPOINTMENT OF MEMBERS OF THE MAJLIS AGAMA ISLAM WILAYAH PERSEKUTUAN,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190527_PUB276.docx.pdf
3900,2019-05-27,P.U. (B) 275/2019,APPOINTMENT OF MEMBER OF THE MAJLIS AGAMA ISLAM WILAYAH PERSEKUTUAN,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190527_PUB275.pdf
3900,2019-05-27,P.U. (B) 274/2019,APPOINTMENT OF DEPUTY CHAIRMAN OF THE MAJLIS AGAMA ISLAM WILAYAH PERSEKUTUAN,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190527_P.U. (B) 274.pdf
3900,2019-05-27,P.U. (B) 273/2019,APPOINTMENT OF CHAIRMAN OF THE MAJLIS AGAMA ISLAM WILAYAH PERSEKUTUAN,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190527_P.U. (B) 273.pdf
3900,2019-05-27,P.U. (B) 272/2019,APPOINTMENT OF MEMBERS OF THE MAJLIS AGAMA ISLAM  WILAYAH PERSEKUTUAN,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190527_PUB272.docx.pdf
3900,2019-05-27,P.U. (B) 271/2019,APPOINTMENT OF MEMBERS OF THE MAJLIS AGAMA ISLAM WILAYAH PERSEKUTUAN,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190527_PUB271.pdf
3900,2019-05-27,P.U. (B) 270/2019,APPOINTMENT OF DEPUTY CHAIRMAN OF THE MAJLIS AGAMA ISLAM WILAYAH PERSEKUTUAN,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190527_P.U. (B) 270.pdf
3900,2019-05-27,P.U. (B) 269/2019,APPOINTMENT OF CHAIRMAN OF THE MAJLIS AGAMA ISLAM WILAYAH PERSEKUTUAN,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190527_P.U. (B) 269.pdf
3900,2019-05-27,P.U. (B) 268/2019,RETURN AND STATEMENTS OF ELECTION EXPENSES - SARAWAK,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190527_PUB268.pdf
3900,2019-05-24,P.U. (B) 267/2019,NOTICE TO THIRD PARTIES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190524_P.U. (B) 267.pdf
3900,2019-05-24,P.U. (B) 266/2019,RESERVATION OF LAND FOR PUBLIC PURPOSE FOR LOT 201554 MUKIM SETAPAK,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190524_P.U. (B) 266.pdf
3900,2019-05-24,P.U. (B) 265/2019,RESERVATION OF LAND FOR PUBLIC PURPOSE FOR LOT 201553 MUKIM SETAPAK,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190524_P.U. (B) 265.pdf
3900,2019-05-24,P.U. (B) 264/2019,RESERVATION OF LAND FOR PUBLIC PURPOSE FOR LOT 201552 MUKIM SETAPAK,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190524_PUB264.pdf
3900,2019-05-24,P.U. (B) 263/2019,RESERVATION OF LAND FOR PUBLIC PURPOSE FOR LOT 14081 MUKIM SETAPAK,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190524_PUB263.pdf
3900,2019-05-24,P.U. (B) 262/2019,NOTIFICATION OF VALUES OF PALM KERNEL UNDER SECTION 12,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190524_PUB262.pdf
3900,2019-05-23,P.U. (B) 261/2019,RETURNS AND STATEMENTS OF ELECTION EXPENSES - NEGERI SEMBILAN,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190523_PUB 261.pdf
3900,2019-05-23,P.U. (B) 260/2019,NOTICE TO THIRD PARTIES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190523_PUB 260.pdf
3900,2019-05-21,P.U. (B) 259/2019,NOTIFICATION OF VALUES OF CRUDE PETROLEUM OIL UNDER SECTION 12,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190521_PUB259_2019.pdf
3900,2019-05-17,P.U. (B) 258/2019,NOTICE OF PUBLIC AUCTION UNDER PARAGRAPH 34(2)(b),PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190517_PUB258.pdf
3900,2019-05-16,P.U. (B) 257/2019,APPOINTMENT UNDER SUBSECTION 6A(1A),PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190516_PUB257.pdf
3900,2019-05-16,P.U. (B) 256/2019,APPOINTMENT OF DEPUTY PUBLIC PROSECUTOR,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190516_PUB256_2019.pdf
3900,2019-05-15,P.U. (B) 255/2019,APPOINTMENT OF MEMBER OF THE AUTHORITY - CORRIGENDUM,CORRIGENDUM,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190515_PUB 255.pdf
3900,2019-05-14,P.U. (B) 254/2019,APPOINTMENT AND REVOCATION OF APPOINTMENT OF MEMBER OF THE ADVISORY BOARD,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190514_P.U. (B) 254.pdf
3900,2019-05-14,P.U. (B) 253/2019,NOTIFICATION OF VALUES OF CRUDE PALM OIL UNDER SECTION 12,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190514_P.U. (B) 253.pdf
3900,2019-05-13,P.U. (B) 252/2019,"RESULTS OF CONTESTED ELECTION AND STATEMENT OF THE POLL AFTER THE OFFICIAL ADDITION OF VOTES FOR THE BY-ELECTION OF P. 186 SANDAKAN, SABAH",PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190513_pub 252.pdf
3900,2019-05-13,P.U. (B) 251/2019,APPOINTMENT AND REVOCATION OF APPOINTMENT OF MEMBER OF THE NATIONAL WAGES CONSULTATIVE COUNCIL,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190513_pub 251.pdf
3900,2019-05-10,P.U. (B) 250/2019,MALAYSIAN AVIATION CONSUMER PROTECTION (AMENDMENT) CODE 2019,AMENDMENT,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190510_pub250.pdf
3900,2019-05-10,P.U. (B) 249/2019,NOTICE OF PROPOSED REVOCATION OF RESERVATION OF LAND  FOR PUBLIC PURPOSE FOR LOT 423 TOWN KUALA LUMPUR,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190510_PUB249.pdf
3900,2019-05-10,P.U. (B) 248/2019,APPOINTMENT OF LOCK-UP TO BE A PLACE OF CONFINEMENT,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190510_PUB248.pdf
3900,2019-05-10,P.U. (B) 248/2019,APPOINTMENT OF LOCK-UP TO BE A PLACE OF CONFINEMENT,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190510_PUB248.pdf
3900,2019-05-10,P.U. (B) 247/2019,APPOINTMENT OF LOCK-UP TO BE A PLACE OF CONFINEMENT,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190510_PUB247.pdf
3900,2019-05-10,P.U. (B) 247/2019,APPOINTMENT OF LOCK-UP TO BE A PLACE OF CONFINEMENT,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190510_PUB247.pdf
3900,2019-05-08,P.U. (B) 246/2019,NOTIFICATION OF VALUES OF CRUDE PETROLEUM OIL UNDER SECTION 12,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190508_P.U. (B) 246.pdf
3900,2019-05-08,P.U. (B) 245/2019,NOTICE TO THIRD PARTIES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190508_P.U. (B) 245.pdf
3900,2019-05-08,P.U. (B) 244/2019,"NOTICE OF NEGATIVE FINAL ADMINISTRATIVE REVIEW DETERMINATION OF AN ANTI-DUMPING DUTY WITH REGARD TO THE IMPORTS OF COLD ROLLED COILS OF ALLOY AND NON-ALLOY STEEL ORIGINATING OR EXPORTED FROM THE PEOPLE’S REPUBLIC OF CHINA, REPUBLIC OF KOREA AND SOCIALIST REPUBLIC OF VIET NAM",PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190508_P.U. (B) 244.pdf
3900,2019-05-08,P.U. (B) 243/2019,"NOTICE OF AFFIRMATIVE FINAL ADMINISTRATIVE REVIEW DETERMINATION OF AN ANTI-DUMPING DUTY WITH REGARD TO THE IMPORTS OF COLD ROLLED COILS OF ALLOY AND NON-ALLOY STEEL ORIGINATING OR EXPORTED FROM THE PEOPLE’S REPUBLIC OF CHINA, REPUBLIC OF KOREA AND,SOCIALIST REPUBLIC OF VIET NAM",PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190508_P.U. (B) 243.pdf
3900,2019-05-06,P.U. (B) 242/2019,NOTIFICATION OF EXEMPTION UNDER REGULATION 31,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190506_PUB242.pdf
3900,2019-05-06,P.U. (B) 241/2019,NOTIFICATION OF EXEMPTION UNDER REGULATION 31,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190506_PUB241.pdf
3900,2019-05-06,P.U. (B) 240/2019,NOTIFICATION OF EXEMPTION UNDER REGULATION 31,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190506_PUB240.pdf
3900,2019-05-06,P.U. (B) 239/2019,NOTIFICATION OF EXEMPTION UNDER REGULATION 31,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190506_PUB239.pdf
3900,2019-05-06,P.U. (B) 238/2019,NOTIFICATION OF EXEMPTION UNDER REGULATION 31,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190506_PUB238.pdf
3900,2019-05-06,P.U. (B) 237/2019,NOTIFICATION OF EXEMPTION UNDER REGULATION 31,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190506_PUB237.pdf
3900,2019-05-03,P.U. (B) 236/2019,EXEMPTION UNDER SUBSECTION 2A(2),PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190503_PUB236_2019.pdf
3900,2019-05-03,P.U. (B) 235/2019,APPOINTMENT OF NOTARY PUBLIC,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190503_PUB235_2019.pdf
3900,2019-05-02,P.U. (B) 234/2019,APPOINTMENT OF DATE OF COMING INTO OPERATION,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190502_PUB234.pdf
3900,2019-04-30,P.U. (B) 233/2019,NOTICE OF CONTESTED ELECTION BY-ELECTION OF THE DEWAN RAKYAT OF P.186 SANDAKAN FOR THE STATE OF SABAH,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190430_PUB 233.pdf
3900,2019-04-29,P.U. (B) 232/2019,LIST OF LICENSEES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190429_PUB 232.pdf
3900,2019-04-29,P.U. (B) 231/2019,RETURNS AND STATEMENTS OF ELECTION EXPENSES - PULAU PINANG,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190429_PUB 231.pdf
3900,2019-04-29,P.U. (B) 230/2019,NOTICE OF COMPLETION OF REVISION AND INSPECTION OF SUPPLEMENTARY ELECTORAL ROLLS - SARAWAK,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190429_PUB 230.pdf
3900,2019-04-29,P.U. (B) 229/2019,NOTICE OF COMPLETION OF REVISION AND INSPECTION OF  SUPPLEMENTARY ELECTORAL ROLLS - SABAH,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190429_PUB 229.pdf
3900,2019-04-29,P.U. (B) 228/2019,NOTICE OF COMPLETION OF REVISION AND INSPECTION OF SUPPLEMENTARY ELECTORAL ROLLS - WILAYAH PERSEKUTUAN LABUAN,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190429_PUB 228.pdf
3900,2019-04-29,P.U. (B) 227/2019,NOTICE OF COMPLETION OF REVISION AND INSPECTION OF SUPPLEMENTARY ELECTORAL ROLLS - JOHOR,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190429_PUB 227.pdf
3900,2019-04-29,P.U. (B) 226/2019,NOTICE OF COMPLETION OF REVISION AND INSPECTION OF SUPPLEMENTARY ELECTORAL ROLLS - MALACCA,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190429_PUB 226.pdf
3900,2019-04-29,P.U. (B) 225/2019,NOTICE OF COMPLETION OF REVISION AND INSPECTION OF SUPPLEMENTARY ELECTORAL ROLLS- NOTICE OF COMPLETION OF REVISION AND INSPECTION OF  SUPPLEMENTARY ELECTORAL ROLLS- NEGERI SEMBILAN,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190429_PUB 225.pdf
3900,2019-04-29,P.U. (B) 224/2019,NOTICE OF COMPLETION OF REVISION AND INSPECTION OF SUPPLEMENTARY ELECTORAL ROLLS - WILAYAH PERSEKUTUAN PUTRAJAYA,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190429_PUB224.pdf
3900,2019-04-29,P.U. (B) 223/2019,NOTICE OF COMPLETION OF REVISION AND INSPECTION OF SUPPLEMENTARY ELECTORAL ROLLS - WILAYAH PERSEKUTUAN KUALA LUMPUR,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190429_P.U. (B) 223.pdf
3900,2019-04-29,P.U. (B) 222/2019,NOTICE OF COMPLETION OF REVISION AND INSPECTION OF SUPPLEMENTARY ELECTORAL ROLLS - SELANGOR,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190429_P.U. (B) 222.pdf
4000,2019-04-29,P.U. (B) 221/2019,NOTICE OF COMPLETION OF REVISION AND INSPECTION OF SUPPLEMENTARY ELECTORAL ROLLS - PAHANG,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190429_PUB 221.pdf
4000,2019-04-29,P.U. (B) 220/2019,NOTICE OF COMPLETION OF REVISION AND INSPECTION OF SUPPLEMENTARY ELECTORAL ROLLS - PERAK,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190429_PUB 220.pdf
4000,2019-04-29,P.U. (B) 219/2019,NOTICE OF COMPLETION OF REVISION AND INSPECTION OF SUPPLEMENTARY ELECTORAL ROLLS - PULAU PINANG,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190429_PUB 219.pdf
4000,2019-04-29,P.U. (B) 218/2019,NOTICE OF COMPLETION OF REVISION AND INSPECTION OF SUPPLEMENTARY ELECTORAL ROLLS - TERENGGANU,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190429_PUB 218.pdf
4000,2019-04-29,P.U. (B) 217/2019,NOTICE OF COMPLETION OF REVISION AND INSPECTION OF SUPPLEMENTARY ELECTORAL ROLLS - KELANTAN,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190429_PUB 217.pdf
4000,2019-04-29,P.U. (B) 216/2019,NOTICE OF COMPLETION OF REVISION AND INSPECTION OF SUPPLEMENTARY ELECTORAL ROLLS - KEDAH,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190429_PUB 216.pdf
4000,2019-04-29,P.U. (B) 215/2019,NOTICE OF COMPLETION OF REVISION AND INSPECTION OF SUPPLEMENTARY ELECTORAL ROLLS - PERLIS,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190429_PUB 215.pdf
4000,2019-04-29,P.U. (B) 214/2019,NOTICE OF COMPLETION OF REVISION AND INSPECTION OF SUPPLEMENTARY ELECTORAL ROLLS - PARLIMEN,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190429_PUB 214.pdf
4000,2019-04-29,P.U. (B) 213/2019,NOTICE TO THIRD PARTIES,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190429_PUB 213.pdf
4000,2019-04-26,P.U. (B) 212/2019,APPOINTMENT OF DEPUTY PUBLIC PROSECUTOR,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190426_PUB 212.pdf
4000,2019-04-26,P.U. (B) 211/2019,NOTICE OF INITIATION OF AN ANTI-DUMPING DUTY INVESTIGATION  WITH REGARD TO THE IMPORTS OF STEEL CONCRETE REINFORCING BAR PRODUCTS ORIGINATING OR EXPORTED FROM THE REPUBLIC OF SINGAPORE AND THE REPUBLIC OF TURKEY,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190426_PUB 211.pdf
4000,2019-04-25,P.U. (B) 210/2019,NOTICE OF PROPOSED REVOCATION OF RESERVATION OF LAND FOR PUBLIC PURPOSE FOR LOT 2164 MUKIM KUALA LUMPUR,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190425_PUB 210.pdf
4000,2019-04-25,P.U. (B) 209/2019,REVOCATION OF RESERVATION OF LAND FOR PUBLIC PURPOSE FOR LOT 480781 MUKIM KUALA LUMPUR,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190425_PUB 209.pdf
4000,2019-04-25,P.U. (B) 208/2019,NOTICE OF PROPOSED REVOCATION OF RESERVATION OF LAND FOR PUBLIC PURPOSE FOR LOT 2049 MUKIM BATU,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190425_PUB 208.pdf
4000,2019-04-24,P.U. (B) 207/2019,RETURNS AND STATEMENTS OF ELECTION EXPENSES - SELANGOR,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190424_PUB 207.pdf
4000,2019-04-23,P.U. (B) 206/2019,APPOINTMENT OF MEMBERS AND ALTERNATE MEMBERS OF THE BOARD,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190423_PUB206.pdf
4000,2019-04-23,P.U. (B) 205/2019,APPOINTMENT OF MEMBERS OF THE ADVISORY BOARD,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190423_PUB205_2019.pdf
4000,2019-04-23,P.U. (B) 204/2019,NOTIFICATION OF VALUES OF PALM KERNEL UNDER SECTION 12,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190423_PUB204_2019.pdf
4000,2019-04-23,P.U. (B) 203/2019,NOTIFICATION OF VALUES OF CRUDE PETROLEUM OIL UNDER SECTION 12,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190423_PUB203_2019.pdf
4000,2019-04-22,P.U. (B) 202/2019,NOTIFICATION OF APPLICATION FOR REGISTRATION OF NEW PLANT VARIETY  AND GRANT OF BREEDER’S RIGHT,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190422_P.U. (B) 202.pdf
4000,2019-04-22,P.U. (B) 201/2019,NOTICE UNDER SUBREGULATION 11(5A) POLLING HOURS FOR  THE BY-ELECTION OF THE DEWAN RAKYAT P.186 SANDAKAN  IN THE STATE OF SABAH,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190422_P.U. (B) 201.pdf
4000,2019-04-19,P.U. (B) 200/2019,NOTIFICATION OF REVOCATION OF BREEDER’S RIGHT,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190419_PUB200.pdf
4000,2019-04-19,P.U. (B) 199/2019,NOTIFICATION OF VALUES OF CRUDE PALM OIL UNDER SECTION 12,PRINCIPAL,,https://lom.agc.gov.my/ilims/upload/portal/akta/outputp/pub_20190419_PUB 199.pdf
